CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0022000004433403RW1P;21/05/2021;13;0,276;R
ES0022000004433403RW1P;21/05/2021;14;0,288;R
ES0022000004433403RW1P;21/05/2021;15;0,284;R
ES0022000004433403RW1P;21/05/2021;16;0,849;R
ES0022000004433403RW1P;21/05/2021;17;0,601;R
ES0022000004433403RW1P;21/05/2021;18;0,678;R
ES0022000004433403RW1P;21/05/2021;19;0,218;R
ES0022000004433403RW1P;21/05/2021;20;1,005;R
ES0022000004433403RW1P;21/05/2021;21;0,955;R
ES0022000004433403RW1P;21/05/2021;22;0,605;R
ES0022000004433403RW1P;21/05/2021;23;0,460;R
ES0022000004433403RW1P;21/05/2021;24;0,240;R
ES0022000004433403RW1P;22/05/2021;1;0,155;R
ES0022000004433403RW1P;22/05/2021;2;0,144;R
ES0022000004433403RW1P;22/05/2021;3;0,121;R
ES0022000004433403RW1P;22/05/2021;4;0,111;R
ES0022000004433403RW1P;22/05/2021;5;0,129;R
ES0022000004433403RW1P;22/05/2021;6;0,117;R
ES0022000004433403RW1P;22/05/2021;7;0,109;R
ES0022000004433403RW1P;22/05/2021;8;0,128;R
ES0022000004433403RW1P;22/05/2021;9;0,120;R
ES0022000004433403RW1P;22/05/2021;10;0,127;R
ES0022000004433403RW1P;22/05/2021;11;0,467;R
ES0022000004433403RW1P;22/05/2021;12;0,396;R
ES0022000004433403RW1P;22/05/2021;13;0,231;R
ES0022000004433403RW1P;22/05/2021;14;0,560;R
ES0022000004433403RW1P;22/05/2021;15;0,574;R
ES0022000004433403RW1P;22/05/2021;16;0,351;R
ES0022000004433403RW1P;22/05/2021;17;0,216;R
ES0022000004433403RW1P;22/05/2021;18;0,220;R
ES0022000004433403RW1P;22/05/2021;19;0,187;R
ES0022000004433403RW1P;22/05/2021;20;0,358;R
ES0022000004433403RW1P;22/05/2021;21;0,887;R
ES0022000004433403RW1P;22/05/2021;22;0,564;R
ES0022000004433403RW1P;22/05/2021;23;0,353;R
ES0022000004433403RW1P;22/05/2021;24;0,333;R
ES0022000004433403RW1P;23/05/2021;1;0,301;R
ES0022000004433403RW1P;23/05/2021;2;0,352;R
ES0022000004433403RW1P;23/05/2021;3;0,138;R
ES0022000004433403RW1P;23/05/2021;4;0,123;R
ES0022000004433403RW1P;23/05/2021;5;0,103;R
ES0022000004433403RW1P;23/05/2021;6;0,122;R
ES0022000004433403RW1P;23/05/2021;7;0,107;R
ES0022000004433403RW1P;23/05/2021;8;0,102;R
ES0022000004433403RW1P;23/05/2021;9;0,117;R
ES0022000004433403RW1P;23/05/2021;10;0,220;R
ES0022000004433403RW1P;23/05/2021;11;0,696;R
ES0022000004433403RW1P;23/05/2021;12;0,450;R
ES0022000004433403RW1P;23/05/2021;13;0,519;R
ES0022000004433403RW1P;23/05/2021;14;1,100;R
ES0022000004433403RW1P;23/05/2021;15;1,454;R
ES0022000004433403RW1P;23/05/2021;16;0,979;R
ES0022000004433403RW1P;23/05/2021;17;1,091;R
ES0022000004433403RW1P;23/05/2021;18;1,167;R
ES0022000004433403RW1P;23/05/2021;19;0,494;R
ES0022000004433403RW1P;23/05/2021;20;0,582;R
ES0022000004433403RW1P;23/05/2021;21;0,853;R
ES0022000004433403RW1P;23/05/2021;22;0,487;R
ES0022000004433403RW1P;23/05/2021;23;0,354;R
ES0022000004433403RW1P;23/05/2021;24;0,147;R
ES0022000004433403RW1P;24/05/2021;1;0,298;R
ES0022000004433403RW1P;24/05/2021;2;0,112;R
ES0022000004433403RW1P;24/05/2021;3;0,121;R
ES0022000004433403RW1P;24/05/2021;4;0,115;R
ES0022000004433403RW1P;24/05/2021;5;0,103;R
ES0022000004433403RW1P;24/05/2021;6;0,128;R
ES0022000004433403RW1P;24/05/2021;7;0,267;R
ES0022000004433403RW1P;24/05/2021;8;0,201;R
ES0022000004433403RW1P;24/05/2021;9;0,321;R
ES0022000004433403RW1P;24/05/2021;10;0,187;R
ES0022000004433403RW1P;24/05/2021;11;1,030;R
ES0022000004433403RW1P;24/05/2021;12;0,787;R
ES0022000004433403RW1P;24/05/2021;13;0,630;R
ES0022000004433403RW1P;24/05/2021;14;1,590;R
ES0022000004433403RW1P;24/05/2021;15;0,575;R
ES0022000004433403RW1P;24/05/2021;16;0,282;R
ES0022000004433403RW1P;24/05/2021;17;0,426;R
ES0022000004433403RW1P;24/05/2021;18;1,071;R
ES0022000004433403RW1P;24/05/2021;19;0,547;R
ES0022000004433403RW1P;24/05/2021;20;0,237;R
ES0022000004433403RW1P;24/05/2021;21;1,225;R
ES0022000004433403RW1P;24/05/2021;22;0,451;R
ES0022000004433403RW1P;24/05/2021;23;0,239;R
ES0022000004433403RW1P;24/05/2021;24;0,125;R
ES0022000004433403RW1P;25/05/2021;1;0,112;R
ES0022000004433403RW1P;25/05/2021;2;0,104;R
ES0022000004433403RW1P;25/05/2021;3;0,119;R
ES0022000004433403RW1P;25/05/2021;4;0,103;R
ES0022000004433403RW1P;25/05/2021;5;0,114;R
ES0022000004433403RW1P;25/05/2021;6;0,092;R
ES0022000004433403RW1P;25/05/2021;7;0,371;R
ES0022000004433403RW1P;25/05/2021;8;0,178;R
ES0022000004433403RW1P;25/05/2021;9;0,230;R
ES0022000004433403RW1P;25/05/2021;10;0,206;R
ES0022000004433403RW1P;25/05/2021;11;0,339;R
ES0022000004433403RW1P;25/05/2021;12;0,258;R
ES0022000004433403RW1P;25/05/2021;13;0,222;R
ES0022000004433403RW1P;25/05/2021;14;0,245;R
ES0022000004433403RW1P;25/05/2021;15;1,064;R
ES0022000004433403RW1P;25/05/2021;16;0,693;R
ES0022000004433403RW1P;25/05/2021;17;0,193;R
ES0022000004433403RW1P;25/05/2021;18;0,217;R
ES0022000004433403RW1P;25/05/2021;19;0,350;R
ES0022000004433403RW1P;25/05/2021;20;0,893;R
ES0022000004433403RW1P;25/05/2021;21;0,432;R
ES0022000004433403RW1P;25/05/2021;22;0,380;R
ES0022000004433403RW1P;25/05/2021;23;0,257;R
ES0022000004433403RW1P;25/05/2021;24;0,164;R
ES0022000004433403RW1P;26/05/2021;1;0,119;R
ES0022000004433403RW1P;26/05/2021;2;0,100;R
ES0022000004433403RW1P;26/05/2021;3;0,119;R
ES0022000004433403RW1P;26/05/2021;4;0,097;R
ES0022000004433403RW1P;26/05/2021;5;0,124;R
ES0022000004433403RW1P;26/05/2021;6;0,174;R
ES0022000004433403RW1P;26/05/2021;7;0,325;R
ES0022000004433403RW1P;26/05/2021;8;0,182;R
ES0022000004433403RW1P;26/05/2021;9;0,216;R
ES0022000004433403RW1P;26/05/2021;10;0,252;R
ES0022000004433403RW1P;26/05/2021;11;1,139;R
ES0022000004433403RW1P;26/05/2021;12;0,265;R
ES0022000004433403RW1P;26/05/2021;13;0,230;R
ES0022000004433403RW1P;26/05/2021;14;0,470;R
ES0022000004433403RW1P;26/05/2021;15;0,212;R
ES0022000004433403RW1P;26/05/2021;16;0,432;R
ES0022000004433403RW1P;26/05/2021;17;0,402;R
ES0022000004433403RW1P;26/05/2021;18;0,813;R
ES0022000004433403RW1P;26/05/2021;19;0,621;R
ES0022000004433403RW1P;26/05/2021;20;0,825;R
ES0022000004433403RW1P;26/05/2021;21;0,589;R
ES0022000004433403RW1P;26/05/2021;22;0,576;R
ES0022000004433403RW1P;26/05/2021;23;0,324;R
ES0022000004433403RW1P;26/05/2021;24;0,241;R
ES0022000004433403RW1P;27/05/2021;1;0,157;R
ES0022000004433403RW1P;27/05/2021;2;0,137;R
ES0022000004433403RW1P;27/05/2021;3;0,106;R
ES0022000004433403RW1P;27/05/2021;4;0,112;R
ES0022000004433403RW1P;27/05/2021;5;0,213;R
ES0022000004433403RW1P;27/05/2021;6;0,132;R
ES0022000004433403RW1P;27/05/2021;7;0,276;R
ES0022000004433403RW1P;27/05/2021;8;0,156;R
ES0022000004433403RW1P;27/05/2021;9;0,246;R
ES0022000004433403RW1P;27/05/2021;10;0,205;R
ES0022000004433403RW1P;27/05/2021;11;0,332;R
ES0022000004433403RW1P;27/05/2021;12;0,246;R
ES0022000004433403RW1P;27/05/2021;13;0,262;R
ES0022000004433403RW1P;27/05/2021;14;0,611;R
ES0022000004433403RW1P;27/05/2021;15;0,315;R
ES0022000004433403RW1P;27/05/2021;16;0,308;R
ES0022000004433403RW1P;27/05/2021;17;0,273;R
ES0022000004433403RW1P;27/05/2021;18;0,243;R
ES0022000004433403RW1P;27/05/2021;19;0,267;R
ES0022000004433403RW1P;27/05/2021;20;2,097;R
ES0022000004433403RW1P;27/05/2021;21;1,648;R
ES0022000004433403RW1P;27/05/2021;22;0,440;R
ES0022000004433403RW1P;27/05/2021;23;0,452;R
ES0022000004433403RW1P;27/05/2021;24;0,272;R
ES0022000004433403RW1P;28/05/2021;1;0,171;R
ES0022000004433403RW1P;28/05/2021;2;0,135;R
ES0022000004433403RW1P;28/05/2021;3;0,126;R
ES0022000004433403RW1P;28/05/2021;4;0,122;R
ES0022000004433403RW1P;28/05/2021;5;0,121;R
ES0022000004433403RW1P;28/05/2021;6;0,117;R
ES0022000004433403RW1P;28/05/2021;7;0,275;R
ES0022000004433403RW1P;28/05/2021;8;0,187;R
ES0022000004433403RW1P;28/05/2021;9;0,341;R
ES0022000004433403RW1P;28/05/2021;10;0,258;R
ES0022000004433403RW1P;28/05/2021;11;0,203;R
ES0022000004433403RW1P;28/05/2021;12;0,211;R
ES0022000004433403RW1P;28/05/2021;13;0,321;R
ES0022000004433403RW1P;28/05/2021;14;0,815;R
ES0022000004433403RW1P;28/05/2021;15;0,295;R
ES0022000004433403RW1P;28/05/2021;16;0,283;R
ES0022000004433403RW1P;28/05/2021;17;0,250;R
ES0022000004433403RW1P;28/05/2021;18;0,269;R
ES0022000004433403RW1P;28/05/2021;19;0,215;R
ES0022000004433403RW1P;28/05/2021;20;0,395;R
ES0022000004433403RW1P;28/05/2021;21;0,381;R
ES0022000004433403RW1P;28/05/2021;22;1,200;R
ES0022000004433403RW1P;28/05/2021;23;0,519;R
ES0022000004433403RW1P;28/05/2021;24;0,319;R
ES0022000004433403RW1P;29/05/2021;1;0,196;R
ES0022000004433403RW1P;29/05/2021;2;0,221;R
ES0022000004433403RW1P;29/05/2021;3;0,320;R
ES0022000004433403RW1P;29/05/2021;4;0,157;R
ES0022000004433403RW1P;29/05/2021;5;0,128;R
ES0022000004433403RW1P;29/05/2021;6;0,126;R
ES0022000004433403RW1P;29/05/2021;7;0,113;R
ES0022000004433403RW1P;29/05/2021;8;0,114;R
ES0022000004433403RW1P;29/05/2021;9;0,116;R
ES0022000004433403RW1P;29/05/2021;10;0,113;R
ES0022000004433403RW1P;29/05/2021;11;0,975;R
ES0022000004433403RW1P;29/05/2021;12;1,010;R
ES0022000004433403RW1P;29/05/2021;13;0,526;R
ES0022000004433403RW1P;29/05/2021;14;0,318;R
ES0022000004433403RW1P;29/05/2021;15;1,100;R
ES0022000004433403RW1P;29/05/2021;16;0,463;R
ES0022000004433403RW1P;29/05/2021;17;0,328;R
ES0022000004433403RW1P;29/05/2021;18;0,224;R
ES0022000004433403RW1P;29/05/2021;19;0,395;R
ES0022000004433403RW1P;29/05/2021;20;0,400;R
ES0022000004433403RW1P;29/05/2021;21;1,209;R
ES0022000004433403RW1P;29/05/2021;22;1,558;R
ES0022000004433403RW1P;29/05/2021;23;1,264;R
ES0022000004433403RW1P;29/05/2021;24;0,443;R
ES0022000004433403RW1P;30/05/2021;1;0,433;R
ES0022000004433403RW1P;30/05/2021;2;0,172;R
ES0022000004433403RW1P;30/05/2021;3;0,133;R
ES0022000004433403RW1P;30/05/2021;4;0,126;R
ES0022000004433403RW1P;30/05/2021;5;0,124;R
ES0022000004433403RW1P;30/05/2021;6;0,126;R
ES0022000004433403RW1P;30/05/2021;7;0,122;R
ES0022000004433403RW1P;30/05/2021;8;0,122;R
ES0022000004433403RW1P;30/05/2021;9;0,175;R
ES0022000004433403RW1P;30/05/2021;10;0,214;R
ES0022000004433403RW1P;30/05/2021;11;0,435;R
ES0022000004433403RW1P;30/05/2021;12;0,469;R
ES0022000004433403RW1P;30/05/2021;13;0,736;R
ES0022000004433403RW1P;30/05/2021;14;0,455;R
ES0022000004433403RW1P;30/05/2021;15;0,455;R
ES0022000004433403RW1P;30/05/2021;16;0,350;R
ES0022000004433403RW1P;30/05/2021;17;0,391;R
ES0022000004433403RW1P;30/05/2021;18;0,444;R
ES0022000004433403RW1P;30/05/2021;19;0,434;R
ES0022000004433403RW1P;30/05/2021;20;0,615;R
ES0022000004433403RW1P;30/05/2021;21;1,494;R
ES0022000004433403RW1P;30/05/2021;22;0,821;R
ES0022000004433403RW1P;30/05/2021;23;0,958;R
ES0022000004433403RW1P;30/05/2021;24;0,423;R
ES0022000004433403RW1P;31/05/2021;1;0,260;R
ES0022000004433403RW1P;31/05/2021;2;0,163;R
ES0022000004433403RW1P;31/05/2021;3;0,162;R
ES0022000004433403RW1P;31/05/2021;4;0,178;R
ES0022000004433403RW1P;31/05/2021;5;0,165;R
ES0022000004433403RW1P;31/05/2021;6;0,265;R
ES0022000004433403RW1P;31/05/2021;7;0,329;R
ES0022000004433403RW1P;31/05/2021;8;0,282;R
ES0022000004433403RW1P;31/05/2021;9;0,280;R
ES0022000004433403RW1P;31/05/2021;10;0,523;R
ES0022000004433403RW1P;31/05/2021;11;0,310;R
ES0022000004433403RW1P;31/05/2021;12;0,218;R
ES0022000004433403RW1P;31/05/2021;13;0,692;R
ES0022000004433403RW1P;31/05/2021;14;1,229;R
ES0022000004433403RW1P;31/05/2021;15;1,407;R
ES0022000004433403RW1P;31/05/2021;16;0,491;R
ES0022000004433403RW1P;31/05/2021;17;0,274;R
ES0022000004433403RW1P;31/05/2021;18;0,249;R
ES0022000004433403RW1P;31/05/2021;19;0,290;R
ES0022000004433403RW1P;31/05/2021;20;0,349;R
ES0022000004433403RW1P;31/05/2021;21;0,723;R
ES0022000004433403RW1P;31/05/2021;22;0,925;R
ES0022000004433403RW1P;31/05/2021;23;0,429;R
ES0022000004433403RW1P;31/05/2021;24;0,197;R
ES0022000004433403RW1P;01/06/2021;1;0,124;R
ES0022000004433403RW1P;01/06/2021;2;0,117;R
ES0022000004433403RW1P;01/06/2021;3;0,133;R
ES0022000004433403RW1P;01/06/2021;4;0,113;R
ES0022000004433403RW1P;01/06/2021;5;0,119;R
ES0022000004433403RW1P;01/06/2021;6;0,123;R
ES0022000004433403RW1P;01/06/2021;7;0,288;R
ES0022000004433403RW1P;01/06/2021;8;0,178;R
ES0022000004433403RW1P;01/06/2021;9;0,303;R
ES0022000004433403RW1P;01/06/2021;10;0,254;R
ES0022000004433403RW1P;01/06/2021;11;0,319;R
ES0022000004433403RW1P;01/06/2021;12;0,334;R
ES0022000004433403RW1P;01/06/2021;13;0,227;R
ES0022000004433403RW1P;01/06/2021;14;0,230;R
ES0022000004433403RW1P;01/06/2021;15;0,247;R
ES0022000004433403RW1P;01/06/2021;16;0,229;R
ES0022000004433403RW1P;01/06/2021;17;0,228;R
ES0022000004433403RW1P;01/06/2021;18;0,235;R
ES0022000004433403RW1P;01/06/2021;19;0,293;R
ES0022000004433403RW1P;01/06/2021;20;0,329;R
ES0022000004433403RW1P;01/06/2021;21;0,834;R
ES0022000004433403RW1P;01/06/2021;22;0,496;R
ES0022000004433403RW1P;01/06/2021;23;1,140;R
ES0022000004433403RW1P;01/06/2021;24;0,717;R
ES0022000004433403RW1P;02/06/2021;1;0,129;R
ES0022000004433403RW1P;02/06/2021;2;0,141;R
ES0022000004433403RW1P;02/06/2021;3;0,119;R
ES0022000004433403RW1P;02/06/2021;4;0,134;R
ES0022000004433403RW1P;02/06/2021;5;0,111;R
ES0022000004433403RW1P;02/06/2021;6;0,131;R
ES0022000004433403RW1P;02/06/2021;7;0,282;R
ES0022000004433403RW1P;02/06/2021;8;0,181;R
ES0022000004433403RW1P;02/06/2021;9;0,363;R
ES0022000004433403RW1P;02/06/2021;10;0,357;R
ES0022000004433403RW1P;02/06/2021;11;0,256;R
ES0022000004433403RW1P;02/06/2021;12;0,235;R
ES0022000004433403RW1P;02/06/2021;13;0,280;R
ES0022000004433403RW1P;02/06/2021;14;0,258;R
ES0022000004433403RW1P;02/06/2021;15;0,203;R
ES0022000004433403RW1P;02/06/2021;16;0,213;R
ES0022000004433403RW1P;02/06/2021;17;0,221;R
ES0022000004433403RW1P;02/06/2021;18;0,233;R
ES0022000004433403RW1P;02/06/2021;19;0,465;R
ES0022000004433403RW1P;02/06/2021;20;1,033;R
ES0022000004433403RW1P;02/06/2021;21;0,658;R
ES0022000004433403RW1P;02/06/2021;22;0,414;R
ES0022000004433403RW1P;02/06/2021;23;0,345;R
ES0022000004433403RW1P;02/06/2021;24;0,154;R
ES0022000004433403RW1P;03/06/2021;1;0,138;R
ES0022000004433403RW1P;03/06/2021;2;0,113;R
ES0022000004433403RW1P;03/06/2021;3;0,102;R
ES0022000004433403RW1P;03/06/2021;4;0,118;R
ES0022000004433403RW1P;03/06/2021;5;0,120;R
ES0022000004433403RW1P;03/06/2021;6;0,122;R
ES0022000004433403RW1P;03/06/2021;7;0,252;R
ES0022000004433403RW1P;03/06/2021;8;0,176;R
ES0022000004433403RW1P;03/06/2021;9;0,243;R
ES0022000004433403RW1P;03/06/2021;10;0,171;R
ES0022000004433403RW1P;03/06/2021;11;0,164;R
ES0022000004433403RW1P;03/06/2021;12;0,123;R
ES0022000004433403RW1P;03/06/2021;13;0,149;R
ES0022000004433403RW1P;03/06/2021;14;0,269;R
ES0022000004433403RW1P;03/06/2021;15;0,231;R
ES0022000004433403RW1P;03/06/2021;16;0,223;R
ES0022000004433403RW1P;03/06/2021;17;0,219;R
ES0022000004433403RW1P;03/06/2021;18;0,233;R
ES0022000004433403RW1P;03/06/2021;19;0,252;R
ES0022000004433403RW1P;03/06/2021;20;1,361;R
ES0022000004433403RW1P;03/06/2021;21;0,996;R
ES0022000004433403RW1P;03/06/2021;22;1,130;R
ES0022000004433403RW1P;03/06/2021;23;1,053;R
ES0022000004433403RW1P;03/06/2021;24;0,451;R
ES0022000004433403RW1P;04/06/2021;1;0,219;R
ES0022000004433403RW1P;04/06/2021;2;0,107;R
ES0022000004433403RW1P;04/06/2021;3;0,111;R
ES0022000004433403RW1P;04/06/2021;4;0,116;R
ES0022000004433403RW1P;04/06/2021;5;0,114;R
ES0022000004433403RW1P;04/06/2021;6;0,110;R
ES0022000004433403RW1P;04/06/2021;7;0,257;R
ES0022000004433403RW1P;04/06/2021;8;0,137;R
ES0022000004433403RW1P;04/06/2021;9;0,278;R
ES0022000004433403RW1P;04/06/2021;10;0,330;R
ES0022000004433403RW1P;04/06/2021;11;0,287;R
ES0022000004433403RW1P;04/06/2021;12;0,207;R
ES0022000004433403RW1P;04/06/2021;13;0,241;R
ES0022000004433403RW1P;04/06/2021;14;0,607;R
ES0022000004433403RW1P;04/06/2021;15;0,299;R
ES0022000004433403RW1P;04/06/2021;16;0,275;R
ES0022000004433403RW1P;04/06/2021;17;0,223;R
ES0022000004433403RW1P;04/06/2021;18;0,260;R
ES0022000004433403RW1P;04/06/2021;19;0,266;R
ES0022000004433403RW1P;04/06/2021;20;0,244;R
ES0022000004433403RW1P;04/06/2021;21;0,467;R
ES0022000004433403RW1P;04/06/2021;22;1,030;R
ES0022000004433403RW1P;04/06/2021;23;0,575;R
ES0022000004433403RW1P;04/06/2021;24;0,528;R
ES0022000004433403RW1P;05/06/2021;1;0,221;R
ES0022000004433403RW1P;05/06/2021;2;0,210;R
ES0022000004433403RW1P;05/06/2021;3;0,119;R
ES0022000004433403RW1P;05/06/2021;4;0,137;R
ES0022000004433403RW1P;05/06/2021;5;0,108;R
ES0022000004433403RW1P;05/06/2021;6;0,109;R
ES0022000004433403RW1P;05/06/2021;7;0,127;R
ES0022000004433403RW1P;05/06/2021;8;0,103;R
ES0022000004433403RW1P;05/06/2021;9;0,120;R
ES0022000004433403RW1P;05/06/2021;10;0,536;R
ES0022000004433403RW1P;05/06/2021;11;1,191;R
ES0022000004433403RW1P;05/06/2021;12;1,227;R
ES0022000004433403RW1P;05/06/2021;13;0,537;R
ES0022000004433403RW1P;05/06/2021;14;0,517;R
ES0022000004433403RW1P;05/06/2021;15;0,844;R
ES0022000004433403RW1P;05/06/2021;16;0,344;R
ES0022000004433403RW1P;05/06/2021;17;0,431;R
ES0022000004433403RW1P;05/06/2021;18;0,366;R
ES0022000004433403RW1P;05/06/2021;19;0,405;R
ES0022000004433403RW1P;05/06/2021;20;0,436;R
ES0022000004433403RW1P;05/06/2021;21;0,302;R
ES0022000004433403RW1P;05/06/2021;22;0,310;R
ES0022000004433403RW1P;05/06/2021;23;0,723;R
ES0022000004433403RW1P;05/06/2021;24;0,457;R
ES0022000004433403RW1P;06/06/2021;1;0,377;R
ES0022000004433403RW1P;06/06/2021;2;0,299;R
ES0022000004433403RW1P;06/06/2021;3;0,261;R
ES0022000004433403RW1P;06/06/2021;4;0,106;R
ES0022000004433403RW1P;06/06/2021;5;0,122;R
ES0022000004433403RW1P;06/06/2021;6;0,118;R
ES0022000004433403RW1P;06/06/2021;7;0,105;R
ES0022000004433403RW1P;06/06/2021;8;0,172;R
ES0022000004433403RW1P;06/06/2021;9;0,179;R
ES0022000004433403RW1P;06/06/2021;10;0,134;R
ES0022000004433403RW1P;06/06/2021;11;0,265;R
ES0022000004433403RW1P;06/06/2021;12;0,305;R
ES0022000004433403RW1P;06/06/2021;13;0,477;R
ES0022000004433403RW1P;06/06/2021;14;0,418;R
ES0022000004433403RW1P;06/06/2021;15;1,353;R
ES0022000004433403RW1P;06/06/2021;16;0,829;R
ES0022000004433403RW1P;06/06/2021;17;0,896;R
ES0022000004433403RW1P;06/06/2021;18;0,670;R
ES0022000004433403RW1P;06/06/2021;19;0,441;R
ES0022000004433403RW1P;06/06/2021;20;0,612;R
ES0022000004433403RW1P;06/06/2021;21;1,143;R
ES0022000004433403RW1P;06/06/2021;22;0,282;R
ES0022000004433403RW1P;06/06/2021;23;0,520;R
ES0022000004433403RW1P;06/06/2021;24;0,316;R
ES0022000004433403RW1P;07/06/2021;1;0,227;R
ES0022000004433403RW1P;07/06/2021;2;0,138;R
ES0022000004433403RW1P;07/06/2021;3;0,179;R
ES0022000004433403RW1P;07/06/2021;4;0,172;R
ES0022000004433403RW1P;07/06/2021;5;0,128;R
ES0022000004433403RW1P;07/06/2021;6;0,126;R
ES0022000004433403RW1P;07/06/2021;7;0,293;R
ES0022000004433403RW1P;07/06/2021;8;0,183;R
ES0022000004433403RW1P;07/06/2021;9;0,204;R
ES0022000004433403RW1P;07/06/2021;10;0,207;R
ES0022000004433403RW1P;07/06/2021;11;0,239;R
ES0022000004433403RW1P;07/06/2021;12;0,284;R
ES0022000004433403RW1P;07/06/2021;13;0,266;R
ES0022000004433403RW1P;07/06/2021;14;0,272;R
ES0022000004433403RW1P;07/06/2021;15;0,265;R
ES0022000004433403RW1P;07/06/2021;16;0,371;R
ES0022000004433403RW1P;07/06/2021;17;0,295;R
ES0022000004433403RW1P;07/06/2021;18;0,286;R
ES0022000004433403RW1P;07/06/2021;19;0,283;R
ES0022000004433403RW1P;07/06/2021;20;0,823;R
ES0022000004433403RW1P;07/06/2021;21;0,974;R
ES0022000004433403RW1P;07/06/2021;22;0,925;R
ES0022000004433403RW1P;07/06/2021;23;0,420;R
ES0022000004433403RW1P;07/06/2021;24;0,240;R
ES0022000004433403RW1P;08/06/2021;1;0,153;R
ES0022000004433403RW1P;08/06/2021;2;0,230;R
ES0022000004433403RW1P;08/06/2021;3;0,131;R
ES0022000004433403RW1P;08/06/2021;4;0,142;R
ES0022000004433403RW1P;08/06/2021;5;0,114;R
ES0022000004433403RW1P;08/06/2021;6;0,129;R
ES0022000004433403RW1P;08/06/2021;7;0,280;R
ES0022000004433403RW1P;08/06/2021;8;0,162;R
ES0022000004433403RW1P;08/06/2021;9;0,226;R
ES0022000004433403RW1P;08/06/2021;10;0,261;R
ES0022000004433403RW1P;08/06/2021;11;0,211;R
ES0022000004433403RW1P;08/06/2021;12;0,989;R
ES0022000004433403RW1P;08/06/2021;13;0,751;R
ES0022000004433403RW1P;08/06/2021;14;0,320;R
ES0022000004433403RW1P;08/06/2021;15;0,199;R
ES0022000004433403RW1P;08/06/2021;16;0,335;R
ES0022000004433403RW1P;08/06/2021;17;0,253;R
ES0022000004433403RW1P;08/06/2021;18;0,276;R
ES0022000004433403RW1P;08/06/2021;19;0,350;R
ES0022000004433403RW1P;08/06/2021;20;0,455;R
ES0022000004433403RW1P;08/06/2021;21;1,183;R
ES0022000004433403RW1P;08/06/2021;22;0,532;R
ES0022000004433403RW1P;08/06/2021;23;0,543;R
ES0022000004433403RW1P;08/06/2021;24;0,235;R
ES0022000004433403RW1P;09/06/2021;1;0,142;R
ES0022000004433403RW1P;09/06/2021;2;0,127;R
ES0022000004433403RW1P;09/06/2021;3;0,113;R
ES0022000004433403RW1P;09/06/2021;4;0,111;R
ES0022000004433403RW1P;09/06/2021;5;0,125;R
ES0022000004433403RW1P;09/06/2021;6;0,113;R
ES0022000004433403RW1P;09/06/2021;7;0,285;R
ES0022000004433403RW1P;09/06/2021;8;0,191;R
ES0022000004433403RW1P;09/06/2021;9;0,193;R
ES0022000004433403RW1P;09/06/2021;10;0,324;R
ES0022000004433403RW1P;09/06/2021;11;0,247;R
ES0022000004433403RW1P;09/06/2021;12;0,306;R
ES0022000004433403RW1P;09/06/2021;13;0,262;R
ES0022000004433403RW1P;09/06/2021;14;0,228;R
ES0022000004433403RW1P;09/06/2021;15;0,320;R
ES0022000004433403RW1P;09/06/2021;16;0,247;R
ES0022000004433403RW1P;09/06/2021;17;0,276;R
ES0022000004433403RW1P;09/06/2021;18;0,297;R
ES0022000004433403RW1P;09/06/2021;19;0,282;R
ES0022000004433403RW1P;09/06/2021;20;0,610;R
ES0022000004433403RW1P;09/06/2021;21;1,301;R
ES0022000004433403RW1P;09/06/2021;22;0,523;R
ES0022000004433403RW1P;09/06/2021;23;0,495;R
ES0022000004433403RW1P;09/06/2021;24;0,261;R
ES0022000004433403RW1P;10/06/2021;1;0,195;R
ES0022000004433403RW1P;10/06/2021;2;0,300;R
ES0022000004433403RW1P;10/06/2021;3;0,170;R
ES0022000004433403RW1P;10/06/2021;4;0,173;R
ES0022000004433403RW1P;10/06/2021;5;0,156;R
ES0022000004433403RW1P;10/06/2021;6;0,174;R
ES0022000004433403RW1P;10/06/2021;7;0,322;R
ES0022000004433403RW1P;10/06/2021;8;0,213;R
ES0022000004433403RW1P;10/06/2021;9;0,357;R
ES0022000004433403RW1P;10/06/2021;10;0,251;R
ES0022000004433403RW1P;10/06/2021;11;0,230;R
ES0022000004433403RW1P;10/06/2021;12;0,366;R
ES0022000004433403RW1P;10/06/2021;13;0,204;R
ES0022000004433403RW1P;10/06/2021;14;0,746;R
ES0022000004433403RW1P;10/06/2021;15;0,715;R
ES0022000004433403RW1P;10/06/2021;16;0,518;R
ES0022000004433403RW1P;10/06/2021;17;0,130;R
ES0022000004433403RW1P;10/06/2021;18;0,135;R
ES0022000004433403RW1P;10/06/2021;19;0,119;R
ES0022000004433403RW1P;10/06/2021;20;0,298;R
ES0022000004433403RW1P;10/06/2021;21;0,482;R
ES0022000004433403RW1P;10/06/2021;22;0,459;R
ES0022000004433403RW1P;10/06/2021;23;0,289;R
ES0022000004433403RW1P;10/06/2021;24;0,309;R
ES0022000004433403RW1P;11/06/2021;1;0,147;R
ES0022000004433403RW1P;11/06/2021;2;0,126;R
ES0022000004433403RW1P;11/06/2021;3;0,146;R
ES0022000004433403RW1P;11/06/2021;4;0,123;R
ES0022000004433403RW1P;11/06/2021;5;0,228;R
ES0022000004433403RW1P;11/06/2021;6;0,160;R
